document,comment_id,comment,flausch
NDY-208,2933,wan kommt mal wieder ein Community song ?,no
NDY-186,5244,macht ihr mal Lieder bitte,no
NDY-208,5008,Silvana Wilke musst du echt nicht kacken oder so,no
NDY-003,1361,warum so ne scheiiß stimme ??,no
NDY-179,4492,liebe dich,yes
NDY-179,1961,"1. Man kann geteilter Meinung sein . Ich finde sie auf jeden Fall nicht hübsch . 2. Jeder , der sich im Internet engagiert , kann so viel Bullshit schreiben , wie er möchte . 3. Es gibt keinen gültigen Beweis 4. Vielleicht stimmt das schon , aber der Inhalt ist wichtiger als gute Video Qualität . 5. Ist kein Argument 6. Ja , mit Autotune 7. Einige sind der anderen Meinung . 8. Ist auch kein Argument 9. Ebenfalls kein Argument 10. Argument invalid",no
NDY-208,7307,Ich brauche als 45 Minuten 😜 💜,yes
NDY-208,11204,2:16 R. I. P. Augen in 3. .. .2 ... .1 ....,no
NDY-186,1073,<EMPTY-COMMENT>,no
NDY-179,1660,Von tailor Swift shake it off,no
NDY-003,1753,Also ich fandy gut :),yes
NDY-208,334,Wer liebt die lochis liken,no
NDY-252,641,"Juhuu , ich will beim Gewinnspiel dabei sein . :)",no
NDY-003,1378,ich sag ihr könnt gut singen aber habt einbisschen falsch übersetzt aber das wird noch,yes
NDY-186,5882,le,no
NDY-208,1006,Ich mache noch morgens nachdem duschen Fotos ich stehe um 5 Uhr auf,no
NDY-186,3503,Wirklich cool 😎,yes
NDY-250,67,Echt süßes video :) 3,yes
NDY-247,1495,ich,no
NDY-003,1770,Wenn ich für jeden falschen ton 1 cent kriegen würde wäre ich jezt Millioner .,no
NDY-208,10254,Mika Pietruschka Ja ekelhaft,no
NDY-250,2686,Ich will auch einen Pyjama :)),no
NDY-250,443,ich schlaf jeden tag anders :D mal so mal so,no
NDY-247,191,"an alle jungs bzw männer die hier blöde kommentare hinterlassen ... hört mal ganz genau zu , der junge mann hat es einfach verstanden !!",yes
NDY-179,4876,cool,yes
NDY-208,11546,Ich brauche ca. 10 min,no
NDY-179,3591,Das laptop aber sags keinem,no
NDY-003,3064,ich liebe Heiko,yes
NDY-208,4526,jeder muss ( leider ) aufstehen,no
NDY-186,255,geil 😙,yes
NDY-208,1261,Bin eher Boy typ 😂 😂 I don't like Make-up 😂 👑,no
NDY-208,7704,1Stunde,no
NDY-208,9827,10mun,no
NDY-179,1092,HAB ICH EUCH DOCH GESAGT WILLIAM . FEAT . CODY ITS MY BIRTHADAY,no
NDY-250,2397,modemusikleben.blogspot.de ♥,no
NDY-208,7383,Ich brauche im Bad nur ein paar Minuten für zähne putzen und auf Toilette gehen Duschen tue ich abends und Schminken mache ich in meinem Zimmer,no
NDY-020,1100,Gänsehaut .,yes
NDY-186,3853,eslem lochi,no
NDY-247,1055,Lern Deutsch,no
NDY-186,1232,ihr ll seit geil 😉 😉 😂 😂,yes
NDY-208,2318,Ich brauche so ungefähr 2 Stunden Morgens im Bad 🚿 🚿,no
NDY-179,4941,lernt deutsch 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 🐷 🐽 🐽 🐽 🐽 🐽 🐽 🐷 🐽 🐽,no
NDY-208,7220,Mädchen sind fett,no
NDY-186,4940,sofort Fabian erkannt :D ❤,yes
NDY-186,4735,Ihr seid voll cool,yes
NDY-247,227,Dieses Video war eine gute idee für leute die noch nie ein date mit einem mädchen hatten und kurz davor sind und nicht wissen wie sie sich verhalten sollen haste echt gut gemacht natürlich brauche ich sowas nicht :D :D :D :D,yes
NDY-179,3674,Alles Brennt,no
NDY-250,2377,Also ich schlaf mit Pulli und leggins immer :D,no
NDY-186,6745,ich mag das lied . ( + like ),yes
NDY-208,9163,4:34 ich leg auch immer dann noch hin ( Mädchen ),no
NDY-179,4242,ihr seid die besten,yes
NDY-208,6879,Ich brauche nur 5 Minuten im Bad,no
NDY-208,3710,sorry ... but can anyone tell me what language this is ? its awesome,no
NDY-003,1737,ihr singt voll toll !,yes
NDY-208,6585,Maa_va Riva same 😂,no
NDY-208,9577,Im Bad brauche ich zum Schminken eine halbe Stunde 😂,no
NDY-247,1610,Wie süß 😻,yes
NDY-208,10860,"In der Schulzeit weckt mich meine Mutter ( bleibe dannach 10 Min noch im Bett ) dann stehe ich auf , bekomm einen Kakao ( ich esse nix ) . Zähneputzen - Dannach ziehe ich mich an und richte mir das Trinken her . Das Pausenbrot richtet meine Mutter her . Dannach check ich mein Handy und dann fahr ich mit dem Rad zum Bus ÄNDE",no
NDY-186,7526,Autotune izz da,no
NDY-208,16,😍 ❤ 1,no
NDY-208,10918,Ich brauche gerade mal 6minuten .,no
NDY-208,3216,cooles video,yes
NDY-003,834,Wenn man nicht singen kann sollte man es lassen ; oder nicht . ?! Vielleicht würde ich es mir nicht trauen so 'ne scheiße zu machen weil ich ganz genau weiss das ich es nicht kann . Aber anscheinend müsen die sich ja erst zum voll Horst machen & brauchen die zustimmung der Youtube-Benutzer das sie scheiße sind . Naja soll mich egal sein ob die sich jetzt hier voll blamieren & i. wann nur noch in der schule gemobbt werden .. Also an meiner wärt ihr schon nah der Aktion gaaanz tief unten . !!,no
NDY-208,9893,3 min,no
NDY-186,4667,my girlfriend is bitchin cause I always sleep in #5sosfam,no
NDY-208,9414,Bleib immer liegen bitte last ein Abo da ( bei mir ),no
NDY-186,1919,#snapchatarmy @heikolochmann @vbsmii,no
NDY-208,5646,Wer ist diese Frau ?,no
NDY-208,8714,20 Min,no
NDY-208,9449,Himmelstern ne ich mach es bloß abends,no
NDY-186,1816,Ganz okay der songtext,no
NDY-252,7,Wow du siehst so wunderschön aus !,yes
NDY-208,7566,15 Minuten ( plus minus eine Stunde wegen einschlafen im bad oder so ),no
NDY-250,607,Also ich bin 16 und hab mir letztens nen Pyjama Pyjama mit Herzen kaufen lassen :D er ist einfach so cool ! :D,no
NDY-020,1398,+ Dilara C. geiles profilbild :),yes
NDY-186,2587,Ich find das Lied richtig geil !!!!!!!!!!!!!!,yes
NDY-020,640,+ Mief Steve mach dir nicht die Mühe ... es wird ja leider eh nicht verstanden .. ^^,no
NDY-208,1800,bin bin ein Mädchen und Besuch in Bad 5 - 10 min,no
NDY-208,2271,Habt ihr eigentlich Jetzt eine Freundin 😀 Ich brauche im Bad meistens 7 - 10 Minuten,no
NDY-208,9826,30 Minuten ( halbe stunde ),no
NDY-247,12,ne rose ( =P ne sonnenblume ist kreativer doch rosa bei typen ist suess (-: viele maedchen stehen drauf ... kaugummi bei kuessen geht gar nicht lol ja der mann muss zahlen ... oh gott frau fuer beide geht gar nicht und getrennt ist auch strange ...,no
NDY-179,2195,Lol,yes
NDY-208,473,also ich brauche 10 - 15 min im bad,no
NDY-208,2395,ich brauche null Minute ausser Zähneputzen,no
NDY-247,547,aauf jeden fall tolles video ... doch was ist wenn man sich einfach nixx zu sagen hat .. well ich hab meist gar nix zu erzählen !?,yes
NDY-186,4776,Ihr macht das so Super Jungs weiter so !!,yes
NDY-208,384,Warum macht ihr keine Parodien mehr 😔 ich fande die immer so mega cool,no
NDY-208,702,5 bis 8 min brauche ich im Bad 😂,no
NDY-246,29,Reni du sahst am ende so aus wie ich mich jeden morgen fühle 3,yes
NDY-208,11611,Ich brauch 24 Minuten im Bad wegen pisen und duchen und Zähne putzen,no
NDY-208,4859,7 min im Bad als junge,no
NDY-208,3501,Ich brauche 6 Minuten im bad,no
NDY-179,4383,Ich habe auch mein kabel verloren .,no
NDY-186,3153,#snapchatarmy @heikolochmann @Gina11o7,no
NDY-208,11956,Wie der rechte wer auch immer er ist die ersten Sekunden alles vollsabbert 😂 😂 😂 😂,no
NDY-252,653,ich finde dieses video sehr hilfstreich dar die meistem tipp wirklich helfen,yes
NDY-179,4842,voll cool das Video . Die Lochis sind coool . sie sind die besten,yes
NDY-003,2701,dumme gesichtskrapfen singen scheiß so denk ich und wohl ziemlich viele über diesen haufen mist,no
NDY-020,586,"Ich finde es einfach so gut , dass es auch noch Videos auf YouTube gibt , die anders sind . Du hast zwar in die Infobox geschrieben , was du damit ausdrücken wolltest , aber trotzdem hat jeder die Möglichkeit die Bilder für sich selber zu interpretieren .",yes
NDY-250,2742,bei onepiece,no
NDY-250,1671,ich schlafe immer in meinen chill sachen :D keine ahnung warum ;D,no
NDY-208,8223,Da stand doch 10 min später wieso stand auf dem Handy von Heiko dann 5:37 Uhr ⌚️,no
NDY-208,2217,ich brauch einfach nur 5 bis 10 minuten,no
NDY-208,9220,Ich brauche im bad 5 minuten,no
NDY-250,505,"von onepiece gibts nen einteil , man brauch nur genug kohle ^^",no
NDY-179,1859,Das ist ein cooles viedeo,yes
NDY-208,1968,Ich stehe so wie die Jungs auf anstatt wie bei Mädchen Auser das ich duschen gehe am Morgen,no
NDY-186,1886,ist voll cool wie alle eure Parodien,yes
NDY-252,24,Wow ! Wunderschön siehst du aus :),yes
NDY-186,3866,könnt ihr mal ein viedeo machen wo ihr im kletterwald seit oder so,no
NDY-208,2107,Panda Face ich 😂 😂 😂,no
NDY-208,467,+ Emilie Pasionek alles gut 😃,no
NDY-003,1872,sry aber ich bin neu ... kann mir sagen wer hier wer ist ??? also wie heisst der mit dem weissen Pulli und wie der mit dem grauen ??? XD,no
NDY-003,1269,Ich finde euch cool im Bus zeig ich die Videos von euch und meine Freunde sagen das ist cool :D krieg gar nicht mehr genug von euch :D und ihr seit soooooooooo süß !!! 3,yes
NDY-020,506,So .... wow .....,yes
NDY-179,1719,Guter Ohrwurm xD,yes
NDY-208,9508,10 min,no
NDY-208,4272,1Stunde,no
NDY-186,2163,macht mal wider wka,yes
NDY-208,2820,Ich brauch 20 Minuten im bad,no
NDY-020,1175,hammer !!!,yes
NDY-208,6300,5 Minuten Heiko ist witziger als Roman,no
NDY-247,964,awww is ja süß haha : 33 so alt aber schon trozdem toll :),yes
NDY-250,540,"Also ich schlaf immer in Schlabbersachen , meistens irgendein altes T-Shirt und dazu eine alte Jogginghose oder so :)",no
NDY-208,9744,Ich brauche 10 min,no
NDY-179,3507,"Dangerous kommt grade voll oft im Radio . Und immer wenn ich es höre , höre ich mir gleich eure Parodie an : }",no
NDY-020,134,richtig gut gemacht 3,yes
NDY-208,10966,Seit wann bin ich ein Junge ? 😁,no
NDY-179,1733,Und der nächste anschtändige Song wird beschmutzt ....,no
NDY-179,1894,Leute ihr seid nicht gut ihr seid perfekt ! Dass näckste Lied könnt uber neugir sein :),yes
NDY-020,947,"Als dir die Träne runtergelaufen ist , kamen bei mir auch welche . Du bist eine so wunderschöne jubge Frau ! Und meine Lieblingsyoutuberin . Mach weiter so ! ♥",yes
NDY-208,2088,Panda Face also ich auch aber ich finde die haben das ein bisschen übertrieben 😂 😂,no
NDY-020,858,"Omg , Luna 😍 dies Video hat mich gerade echt berührt . Einige meinen ja sagen zu müssen , dass das total unkreative Videos sind , aber sie scheinen nicht diese Liebe dahinter zu spüren . Das hast du echt toll gemacht , ein Hauch von Tiefgründigkeit und jedoch voller Liebe . Du bist so schön und für mich manchmal etwas wie eine Kunstperson 😍 Ich liebe dich Luna ❤ ❤ 💓",yes
NDY-020,143,Das Video ist so super schön geworden ♥ Ich feier deine Videos ^^ ILY <b> - </b>,yes
NDY-020,1555,Deine Stimme ist wunderschön 😻,yes
NDY-186,5536,geill,yes
NDY-179,3219,Wie ist eure Telefon Nummer,no
NDY-186,6412,#ich,no
NDY-208,10156,"4:50 Kann mir jemand sagen , was das zu bedeuten hat ? 🤣 Ich checks nicht .",no
NDY-208,3741,Harley dawidowski Ih dusch dann auch noch 15 Minuten geht dann aber trotzdem recht schnell .,no
NDY-020,1605,die ist einfach schlimmer als Katja .. schäm dich,no
NDY-208,3633,ich bin auch Mädchen und brauche um die 15 min . also nicht sehr lange .. und ich lege meine Sachen abends raus damit ich früh schneller fertig bin 😂 😂 lieb euch Hei Ro ❤ ❤,yes
NDY-208,4288,"Ich brauche im Bad morgens immer 3 oder 4 minuten , da ich abends immer dusche",no
NDY-186,5153,Voll cool Lochis .,yes
NDY-208,11462,Ich bin aber seeehhrr männlich 😂,no
NDY-179,87,"Mein Ladekabel ist irgendwie immer weg :( Aber zum Glück hat mein Dad auch eins , das für mein Handy passt , sonst wär ich echt am Arsch :D",no
NDY-252,703,ich liebe deine videos ! :) super idee videoantworten ins video einzubauen :),yes
NDY-186,6233,Augenringe wie bei LeFloid xD,no
NDY-020,555,Das Video ist unglaublich toll und hat mich sehr berührt . Passt total gerade zu meiner Situation also kann ich mich so ziemlich da rein versetzten . Und dein Gesang ist klasse :-),yes
NDY-179,1036,Shake it of bitte 😍 😍,no
NDY-179,191,ähm ne,no
NDY-208,7232,Schilan Sandy hahah 👌 😁,no
NDY-003,1843,Robert ?? :'DD x'D DD ??,no
NDY-208,7579,ich brauche so 5 min,no
NDY-208,1248,wir Mädchen sind Langsamer und,no
NDY-208,733,meeega geiles video 😍 ❤,yes
NDY-003,516,ah ahahaahahah seit ihr deutche und ihr seit zwilinge,no
NDY-186,5736,voll cool,yes
NDY-003,2752,Voll geil . Das lied ist ein ohrwurm,yes
NDY-247,203,könntest du mir vielleicht erklären wo du in meinem comment gelesen hast das ich schlecht über dieses video denke ! ich bin 24 jahre alt und brauche mir wirklich keine tipps mehr zu holen .... verheiratet ! aber ich kann den ein oder anderen tipp geben .. natürlich nur wenn du erlaubst ! rosen ? wer schenkt denn heute rosen ... ich sags dir ... die typen die die frau doch nur f. .... wollen und dann wars das ! du mußt echt lernen kommentare und aussagen richtig zu deuten ! kann einem helfen !,no
NDY-208,5715,...,no
NDY-252,892,"Ich find die Ideen teilweise echt gut ! :) Besonders diese hausgemachten Rezepte werde ich ausprobieren , weil ich die Sachen ja schon daheim habe :) Und die Vichy Sachen wären schön zu gewinnen , die habe ich wegen dem Preis noch nie ausprobieren können .",yes
NDY-020,1104,Imovie,no
NDY-285,145,Ich frag mal meine Mutter :) aber es kann sein das ich nicht spenden kann weil wir selber bisschen knapp an Kasse sind ...,no
NDY-208,5776,Und wie auf der Uhr im Hintergrund 11:15 Uhr zeigt 😂 😂,no
NDY-250,1566,Ich schlafe in letzter Zeit oft in so Leggins und einem Pullover oder einem dünnem Shirt c : Aber ich suche auch in letzter Zeit so einen Einteiler .. Mal sehen ob ich überhaupt einen finde :),no
NDY-186,5420,Sorry but I don't speak german can someone translate the song in english ! Pretty please 😂 Anyways I like all their parodies,no
NDY-247,710,was ne eitle Schwucke,no
NDY-250,2509,kommt drauf an manchmal schlaf ich in meinem lieblingspulli manchmal in unterwäsche oder cillerhose und top !,no
NDY-179,900,Parodiert doch mal einen eigenen Song ( zb. durchgehend online ) Oder ein lied von Miranda Cosgrofe !!! 😜 😜 😜,no
NDY-208,7868,Ich brauche morgens höchsten 15 min im Bad 👍🏻,no
NDY-252,273,In diesem Video sahst du echt hübsch aus . Könntest du ein Tutorial zu den Haaren und Make-Up abdrehen ?! Die Idee mit anderen Youtubern find ich übrigens echt klasse :),yes
NDY-208,11866,3000000000 m,no
NDY-186,2664,respekt,yes
NDY-179,3384,Ich hab bis 14 h30 gewartet 😠 😠 😠 wo ist das vidio 🔞 ?????,no
NDY-179,2180,Y-Titty macht das eine million mal besser das ist doch keine parodie das ist Bullshit wie können die so viele clicks kriegen ey unglaublich die sind nur auf schnelles geld aus .,no
NDY-020,167,Das ist so unglaublich schön tolles Video ! :*,yes
NDY-003,56,Ihr seid einfach der Hammer !!!!,yes
NDY-179,4580,"haha wollt gerade gucken ob das schon jemand geschrieben hat , sonst hätt ich es auch gemacht 😅",no
NDY-247,136,"lol so mache ich es auch , nur morgens kriege ich ein schreck :)",no
NDY-186,7208,machst du doch um schlafen weil ich bin nicht gerne schlafen Oh Hannah,no
NDY-179,861,versucht mal einen rapp :),no
NDY-186,69,richtig gut ❤ ❤ ❤ ❤,yes
NDY-252,853,Ich finde es toll das du diese Video antworten miteinbaust . Und es hat wirklich gute tipps dabei !! :D,yes
NDY-020,1333,+ Julia Baum haha ich weiß was du meinst ich finde das voll schön,yes
NDY-186,968,#SnapchatArmy 🙊,no
NDY-186,7061,La Nina same,no
NDY-186,6689,ich finde es gut 😀 es ist besser als das original,yes
NDY-020,224,einfach beeindruckend was du alles von dir gibst ! liebe deine videos ! bist auch sehr inspirierend :) ❤,yes
NDY-186,5677,es war lustig des mit den STEHE AUF DU MONGO,yes
NDY-208,5375,Ich brauche nur 8 Minuten und so duschen,no
NDY-186,6398,cool,yes
NDY-186,6510,Ich mag das Lied !,yes
NDY-186,6690,ja,yes
NDY-179,626,+ Achmed Achmedof What does the Fox say *,no
NDY-208,8405,5 min,no
NDY-247,1007,Ist das dein aller erstes Video ?,no
NDY-186,385,schaut mal hier rein wenn ihr wollt,no
NDY-208,8406,macht mal abend routine Jungs vs. girls,no
NDY-208,1144,Mal wieder ein voll cooles Video,yes
NDY-179,1634,Als ich des gesehen habe kam die Meldung nur noch 5 %,no
NDY-179,438,"+ Simone Kostner Deine Meinung , kannst du diese auch begründen ??? Nein ? dachte ich mir .",no
NDY-208,4010,Brauche nur 1 min ich pisse nur 😂,no
NDY-208,2373,"ich brauch morgens im Bad ca. 5 min 😂 und insgesamt ( anziehn , bad , schminken ) so 10 - 12 min 🙈 ich frühstücke nie 😞 kei zeit dafür 😂",no
NDY-020,715,Ich mag dein Bearbeitungssystem :) und du bidt VOLL Hübsch ♥,yes
NDY-208,10379,10 minuten,no
NDY-186,3918,Er Antwortet glaube ich nicht ! versuche es mal auf Instagram !,no
NDY-252,162,"super schöne videoidee ! gerne ab und zu mehr videos in diesem format ! :) und das ist doch tatsächlich das erste video , dass in kooperation mit einer firma super ressonanz bekommt . das spricht für das video und deine kluge und umsichtige art , liebe daaruum ! :)",yes
NDY-186,5392,Ihr mega,no
NDY-208,2400,2 Stunden,no
NDY-186,1938,#snapchatarmy @heikolochmann @lochigurl . internetfriend :),no
NDY-186,7185,best Lied forever,yes
NDY-208,2270,10 min mit duschen 1 Stunde obwohl ich ein junge bin,no
NDY-247,1679,"Krass ich weiß nich das ich auch 2009 Youtube für mich entdeckt habe und dir und einigen anderen ( z. B. Nilam alias Daaruum ) und heute WOW . Nur ich habe inzwischen nur unregelmäßig Zeit . Aber ich folge dir nun bald schon 10 Jahre , irre ;-)",no
NDY-208,3634,Lenas Welt mach ich auch so bin ich halt Abends ne gute Viertelstunde beschäftig aber die bleibe ich morgens dann länger im Bett,no
NDY-208,3113,ich brauch lang 😁 😁 😁 😊 😊 😉 😉,no
NDY-247,1420,Rahma Rahma 17,no
NDY-208,487,ich brauch 5 min mit duschen 10 min,no
NDY-208,11502,1Stunde und 59 Minuten 😍 😍 😍,yes
NDY-179,374,Wann kommt eine eigene Songbarodie,no
NDY-186,6015,ja,no
NDY-186,6335,i liebe d ises lied 💜 💜 💜,yes
NDY-208,9248,Ich brauche morgens kürzer IM Bad als mein Bruder und der is jünger,no
NDY-208,3708,Irgendwie voll übertrieben ... Also ich glaub nicht das Jungs jetzt sooooo schlimm sind . Und das Mädchen war auch irgendwie zu sauber . Und ich brauch 2 Stunden im Badezimmer mit duschen 😂 😅 💕,yes
NDY-003,867,ihr seid ganz gut und der in dem weissen pulli ist ganz süß,yes
NDY-186,668,+ levis the boss jajjajajajjajaj,no
NDY-208,1104,"Ich hab nh ganz normalen Alarm für 6:20 Uhr kommt , mit irgend nem Ton ausm Handy - entweder wache ich 15 Minuten vorher auf und penne dann mit dem handy in der Hand weiter und nachdem mein Wecker geklingelt hat gammel ich noch 10 Minuten im Bett . - oder ich stehe 5 Minuten nachdem es geklingelt hat auf .",no
NDY-186,4499,Cooles Viedio,yes
NDY-208,7136,5 Minuten im bad,no
NDY-246,138,ahja ??!?! okay !?!?!?!,no
NDY-186,1967,Farbian war mit darbei 3,yes
NDY-208,108,Kev Music Abo und like haste ☺,no
NDY-208,1551,5 bis 10 Minuten und ich bin ein Mädchen,no
NDY-208,223,IHR SEID DIE BESTEM,yes
NDY-208,9567,Ich bin ein Mädchen und brauche im Bad 1 stunde,no
NDY-250,1833,ich liebe diese karierten pyjamahosen * - *,no
NDY-208,7553,Ich brauche eine halbe Stunde im Bad,no
