id;description;DBO
982654855106271;Alloha snackbar pero no aki xfa;nothing
1055101534528269;"Schaut euch bitte dieses Video zum Thema an. 

http://youtu.be/gQpEQ7ey7fg";nothing
1058101480894941;hier habt ihr ein Taschentuch.;nothing
982670348438055;Das schlimme ist es hört nicht auf jeden Tag mehr woher das viele Geld bald dürfen wir an die Kasse .die für so viel wirtschaftsflüchtlinge sind sollen sie bezahlen aufnehmen Ende hab die Schnauze so voll von diesem dumm Geschwätz es ist eine schweinerei Deutschland hat das nicht erreicht durch nicht arbeiten oder Faulheit hier gibt es oder es gab Regeln  und wir arbeiten viel auch die Südländer hier .wir müssen bald Blechen oder Sozialkassen sind leer das ist doch nicht in Ordnung .eie lange dauert es bis unsere Rente weg ist die alten kommen ja noch überlegt mal jeder asylant der Asyl bekommt kann auch noch seine Großfamilie nachholen das gibt eine Katastrophe ganz sicher;criticism
957831910921899;http://de.sputniknews.com/politik/20150728/303491977.html;nothing
982700368435053;Die Bösen sind doch nicht die Flüchtlinge, sondern die Ungarn! wie können sie denn nur! Pegida, ihr habt noch nicht verstanden, wie das mit buntdenken,- fühlen,- leben um sich selbst zu lieben, geht!!! :-);nothing
1010347882336968;"Dreist wenn er kontrolliert wäre, was dann? So lange er im Heimatland nichts verbrochen hat, kann ihn doch nichts passieren. Er hat ja kein Schild um den Hals dass er Terrorist ist. Also die ganzen "" smarten Grenzkontrollen"" sind nur Augenwischrerei. Damit man der Bevölkerung Sicherheit vorgaukeln kann.";criticism
1069180406453715;der frage steller is ja wohl voll die null...........schlimmer als der opa????????;nothing
1069280409777048;Nicht nur BWs haben Spastiker, die ganze Regierung besteht aus denen, drum AfD am 13.03.2016!;criticism
991241247580965;Haltet durch!!!!;nothing
991316730906750;Proud of you all!;nothing
1035179653187124;https://www.youtube.com/watch?v=xxurHHs57RI&feature=youtu.be;nothing
982646278440462;Ja gut dann sollte man das mal machen;nothing
1064071713631251;Ich fand das Bildungsniveau im Osten richtig gut! Von den Erzählungen meiner Eltern her mussten die - im Gegensatz zu heute - noch ordentlich was pauken! Meine Ma ist Krankenschwester und hatte teilweise ein größeres Fachwissen als mancher Arzt ??;nothing
1035143923190697;Danke Dresden Danke für den Mut und die Ausdauer.;nothing
1012460028792420;https://m.facebook.com/story.php?story_fbid=1679200482296096&id=1571374403078705;nothing
982643878440702;Krankes Pack!;nothing
985380091500414;Welche Frau und wo? Hab nix gelesen. Was istpassiert;nothing
855137661191325;Ja Leute es waren welche aus Dresden da ich kenne Leute die da waren einige wurden mit dem Bus nach Leipzig gefahren also nach denken und dann antworten außerdem ist es toll wenn man Leute dumm macht die für das selbe Kämpfen da haben wir ja schon verloren alle Daumen hoch;nothing
1065839686787787;#Conny Gleu Was bringt ungültig wählen und wie werden nicht gewählte Stimmen aufgeteilt? Können Sie mir das bitte erklären, ich verstehe es noch nicht?;nothing
1055261941178895;Lasst uns bitte über Einwanderer reden, das ist ehrlicher!;nothing
982644535107303;Viktor orban hat auf Facebook auch eine Seite. Habe ihm mal eine Dankeschön hinterlassen ??;nothing
1038649322840157;"an Herrn Kronsbein, wenn deutsche Fahne im Logo, bitte nicht von einem ""Regime-Change"" sprechen, danke";nothing
1105461929492229;Absolute Provokation!!!;nothing
862025160502575;Mustafa Al -Khasib, Du kommst doch aus Syrien , hast Du nicht mitbekommen das wir all Deine Schwestern, Brüdern und Kinder , die vor Gewalt in eurem Land zu uns fluchten, und von uns aufgenommen werden, und was machst Du? Undankbarkeit ist des Schmiedes Lohn;nothing
1069077806463975;Schlafen Sie schon oder reden sie noch ?;nothing
1012893838749039;http://arab-islam-deutschland.blogspot.sg/2012/05/francois-maher-presley-autor.html?m=1;nothing
1035164156522007;Zumindest was die Öffentlichkeitsarbeit betrifft liegt Pegida ganz weit vorn. Aber vor allem auf Youtube gibt es mittlerweile viele Kanäle die sehr gute aufklärerische Arbeit leisten. Zum Beispiel NuoViso, Compact TV oder Schrang TV.;nothing
945830382122052;Du bist sehr vermessen. Gott.;nothing
1111669308871491;"Recht hat er trotzdem. 
Da hilft dir auch deine beleidigende Art nichts!";nothing
1011485045556585;?? sechs...setzen;nothing
1121589604546128;"#AufDieStraße #Widerstand 

Danke Erfurt, danke Thüringen, wir sehen uns #AufDerStraße! (y)";nothing
935281676510256;Ich wünsche mir noch mehr solcher Erfolgsmeldungen !;nothing
982654465106310;Vielen Dank an unsere Volksverräter;nothing
1035143329857423;Karlsruhe grüßt Dresden!;nothing
1065852743453148;Die Einwohner Sachsens sind nicht fremdenfeindlich, sie haben nur Selbsterhaltungstrieb.;nothing
1152501858121569;auf Grund welcher Gesetzesvorlage ?????;nothing
982690378436052;"Ramon,klappe. 
Das sind eben Fachkräfte. Hochqualifiziert. Die werden unser Land retten.*ironieoff * die einzigen die wirklich Arbeit dann haben sind unsere Polizei und Feuerwehr. Weil es hier auch bald brennt";nothing
861972417174516;Can..alt genug um lesen zu können bist du ja ...beantworte dir die frage selbst ...;nothing
1065920740113015;ich soll mir demnach von anderen sagen lassen, was gut und richtig für mich ist ? Tut mir echt leid, aber gerade dazu hab ich zu gern meine eigene Meinung !;nothing
1012231332148623;"ACHTUNG FAKEBILD! 

?????? Was für peinliche Schwachköpfe da wieder ihren geistigen Müll ablassen,einfach sensationell! Da wollen sich linksgrünfaschistische Volldeppen mit einem Fakebild über uns lustig machen und machen sich damit selbst herrlich zum Gespött der Nation! ??????

Diese geistigen Tiefflieger haben wirklich null Peilung und wissen offensichtlich nicht wofür ""Striezel"" und Striezelmarkt steht? 

Hey Ihr Luftpumpen, kurze Aufklärung über die Kultur und christliche Werte, das Christbrot, auch Striezel oder Stollen genannt, gab dem am Montag vor Weihnachten stattfindenden Markt um 1500 den Namen Striezelmontag! 

Der Christstollen oder Weihnachtsstollen ist ein brotähnlicher Kuchen, der – dick mit Puderzucker bedeckt – an das gewickelte Christkind erinnern soll. 

Der Name STRIEZELMARKT steht also genau wie Weihnachtsmarkt ganz klar für die christlich geprägte Kultur des Abendlandes!

#HooligansGegenSatzbauIQ0 ##MerktEuchDieNamen #LinksfaschistenStoppen #KeinFussBreitLinkenFaschisten #SAntifa";nothing
977042402334183;Nun wird es also gefordert: Bitte Flüchtlinge zu hause aufnehmen! Sollen wir auch schon mal das Land verlassen? Wie lange lässt die Bevölkerung sich denn noch belügen? https://jungefreiheit.de/politik/deutschland/2015/gruene-deutsche-sollen-asylbewerber-privat-aufnehmen/;criticism
982679938437096;Nein, DU musst Dich für gar nichts schämen. Das sind die Politiker, die was zu schämen haben. Du solltest stolz darauf sein, dass Du Teil einer Kulturkreis bist, was nocht echte Werte vor die Augen hat!;nothing
1063;さてちょっとばかり勉強して寝るわ Deutschland Deutschland über alles  Über alles in der Welt!! Heil Deutschland  Sieg heydrich Heil heydrich Ehre sei!;agitation
1013034708734952;Guten Morgen Herr Schuster. Das sagt Pegida seit über einem Jahr und wurde dafür als Pack, Mischpoke und Ratten beschimpft. Willkommen im Club.;nothing
1007226815982408;Es ist mir scheissegal, was wer über Syrer sagt !! Der Großteil der Deutschen wollen euch hier nicht !;nothing
876360342402390;Diese Demo wurde wohl vorwiegend von Flüchtlingen organisiert. Unterbringung der Menschen und Bearbeitung der Anträge verlaufen in vielen Fällen nicht optimal. Ich verstehe, dass es hier zu Frust kommen kann. Andererseits finde ich es etwas befremdlich, als Asylsuchender in seinem Gastland mit Forderungen aufzutreten. Andere mutige Menschen haben ihr Schicksal in die eigene Hand genommen. Meine allergrößte Hochachtung für die Kurden und ihren erfolgreichen Kampf gegen den IS!!! http://www.tagesschau.de/ausland/syrien-tel-hamis-101.html;nothing
1052382568133499;Wahre Worte!;nothing
1063648283673594;Damit ist auch geklärt warum es in Sachsen mehr Menschen gibt die auf die Straße gehen oder sich der Zwangsneubesiedlung durch illegaler Einwanderer wehren. ?? Die Menschen in Sachsen lassen sich eben nicht alles stillschweigend gefallen.;nothing
1035392626499160;Danke Dresden, danke PEGIDA, danke Deutschland!;nothing
1096381117066977;So eine dreistigkeit,kommen nicht weiter setzen die kinder auf der strassse aus,un sowas soll nach EUROPA.;nothing
882719578433133;Einzel-Fallaffel......?;nothing
1063363787035377;Erstmal ins Hotel, Strafe absitzen auf Kosten der Steuerzahler. Danach Asyl beanspruchen.;nothing
884887374883020;Dessen solltest du also im Stande sein;nothing
960947643943659;"Richtige Einschätzung... ;-)
In meinem Beruf sind alle Menschen gleich zu behandeln.  Nicht nach Herkunft, Religion und Hautfarbe. ....";nothing
1460;@user: Dein Ende naht, wir werden dich zu Schanden machen. Sieg Heil!;nothing
991266167578473;Hoffentlich sind sie nicht Deutschland!;nothing
1052409671464122;Ich für meinen Teil und der anderen Patrioten von Pegida sind und bleiben friedlich. Bedenken nur bei den Autonomen von der Antifa.;nothing
982648111773612;Nein;nothing
1035143499857406;blablacar.de oder auch http://www.mitfahrgelegenheit.de/;nothing
985397318165358;die relation macht den unterschied. messerstechereien und mord, verübt von fachkräften, in dieser häufung gab es in dresden (deutschlandweit) und umgebung früher nicht. pegida hat in dieser hinsicht eine daseinsberechtigung.;nothing
855125267859231;Mike schau dir mal Youtube  Sabatina James an sie war mal Moslem somit an der Quelle .Was sie zum Thema Islam zu sagen hat und was sie vorlegt , Die Regierung hat uns zu ihren Feind erklärt und da geht es nur um Macht und Geld das sie verlieren würden wir siegen . Die Bevölkerung wer immer das ist ,ist denen egal . Und die Gutmenschen, Medien und so weiter benutzen diese Herrschaften nur für ihre Zwecke . Wenn sie die nicht mehr brauchen werden sie genauso verheizt;agitation
982783838426706;Natürlich bist du kein Nazi, du hast ja den örtlichen Dönerhändler als Kumpel. ?? Satzzeichen sind keine Rudeltiere du kleine Wurst.;nothing
1121713824533706;bin dabei;nothing
1010173082354448;"(...)Einige streitbare Ideen aus Dresden, wie man Terror und Extremismus dem Nährboden entziehen und politisch darauf reagieren könnte(...)

#PEGIDA #AufDieStraße #MontagIstPegidaTag";nothing
1105522302819525;Was fuern zeug?du kaufen dute dutsch bei hofer?;nothing
888186937886397;Richtig Michael. Wir werden täglich daran arbeiten die Islamisierung aufzuhalten,unsere Kinder werden es uns danken.;nothing
1261;Yes. Hab nun alle Daten von Katharina.  Kopfschuss von hinten ist bereits angeordnet, mit Schalldämpfer natürlich.   Prämie von 2500 EUro ist in Bitcoin über die Adresse im Darknet verfügbar.   So funktioniert psychologische Kriegsführung. Irgendwann mach dein Gegner Fehler.   Ich war 8 Jahre im Kosovo für diesen Drecksstaat. Jetzt kommt die blutige Rache.  Und Katharina hat gerade den letzten Fehler begangen.;nothing
1057090557662700;Die kann man es auch nicht recht machen Alex ??????;nothing
1395678806866907136;Heute Urteil gegen den Syrer der das Paar in Dresden  verletzt und getötet hat. Auch zu diesen #Opfern kein Wort von #Merkel, den #Grünen und den #Linken. Das ist ihr #Multikulti, einfach nur #feige von der Brut. Wenn die so geil drauf sind, ab nach #Syrien oder #Türkei.;agitation
1152504144788007;Ich habe den Beginn dieser Masseninvasion noch bildlich vor meinen Augen. Und von beginn an war JEDER, der an dieser Invasion zweifelte oder seine Bedenken kund tat, ein Nazi, Rechter, Rechtspopulistisch und Fremdenfeindlich. Von Beginn an, als hätte man sich das schon frühzeitig so zurecht gelegt, weil man mit der Gegenwehr der Bevölkerung rechnete.;criticism
855006274537797;Ihr seid so GROSSARTIG!!!;nothing
982684245103332;Ramon De la Perez Anzeige wegen Verleumdung ist draussen ??????;nothing
855025964535828;??;nothing
1605;Heil Hitler! Sieg Heil für Deutschland! Wir werden unsere Ehre wiederherstellen und unsere Rasse reinigen!;nothing
1482;Hammerskins forever, forever Hammerskins! Wir werden unsere Rasse und unsere Nation verteidigen! Die Juden und die Demokraten müssen uns nicht erlauben, unsere Rasse und unsere Nation zu verteidigen!;nothing
946369945401429;In München gibt es so viel reiche Leute. Die können diesen Kindern helfen, da bin ich mir sicher.;nothing
982700541768369;in meinen Augen ist das ein Überfall und rechtfertigt  es sich mit Waffengewalt zu wehren !!!;nothing
1010301919008231;"Was erwartet man von 
MDR";nothing
882699731768451;Die Frage ist doch, was hat ein Marrokaner hier zu suchen. Aus welchem Grund bittet der um Asyl und vor was flüchtet der...vor schlechtem Wetter?;nothing
1078;Der Führer brilierte mit einem triumphalen Einzug unter Bewunderung seiner Parteimitglieder.... . Sieg Heil!;agitation
1121887614516327;Du bist spät drann !  Mach mit.!;nothing
1470;Sieg und Heil für Deutschland! Wir müssen unsere Nation wieder zu ihrer ursprünglichen Stärke zurückbringen und die Juden und andere Fremden aus unserem Land vertreiben. #SiegHeil #DeutschlandErwache;nothing
948209201884170;Arbeitsplätze raus......Sozialhilfeempfänger rein...seit Jahren...wer meckert ist Nazi;nothing
1152502271454861;Unterstützt pegida die afd partei?;nothing
935291756509248;"Wenn du nicht nur selber wertefreies Gebrabbel von dir geben würdest, könntest du die (leider sehr schwache) Argumentation der anderen verstehen. Wenn 90 % der Straftaten in Deutschland von Immigranten verübt werden,und dieses hauptsächlich von Moslems, und wenn dem gegenüber nur 20 % Ausländeranteil stehen, ist es eine einfache Rechnung. Ausländer sind 45 mal krimineller als Deutsche.    -   Und zu deiner ""heiligen Schrift Koran"". Mehrfach steht da die Aufforderung Andersgläubige zu töten. Ich weiß, dass es in jeder ""heiligen Schrift"" ähnliche Zitate gibt. Aber in KEINER anderen Religion werden heute noch Menschen wegen Ihres Glaubens getötet. In meinen Augen bist du leider nur einer der Menschen, die meinen, weil sie studiert haben sich von anderen abzuheben. Leider hast du vergessen dabei über den Tellerrand zu schauen. Das macht dich zu einem ganz armen Würstchen.";nothing
1063421903696232;Einzelfall...;nothing
985381421500281;"Dirk Pfeiffer  Danke und Morgen steht in der Presse ""Es werden wieder mehr man zählte 5000 Nazi anhänger eine Schande für die Deutschland""!";nothing
1052486221456467;"Smudo scheisst sich wegen ""Laut gegen Nazis"" ein.
Der nächste Promi der mir gestohlen bleiben kann.
Etwas mehr Tiefsinn hatte ich von dem schon erwartet.

http://www.welt.de/vermischtes/article151860014/Wie-Smudo-eine-Facebook-Sprecherin-in-die-Bredouille-bringt.html";nothing
1389300652933885952;@DerInformant_ War er denn schon mal auf einer oder mehreren Demos??? Mit Sicherheit nicht, sonst würde er solch einen Mist nicht sagen.. gekauft von Merkel... sollen mal Antifanten verbieten... die zünden Autos an und schmeissen Steine....;agitation
876286949076396;vorallem ist das net schädlich sondern gut kommt wenigstens weniger rein von denn sogenannten fachkräfte;nothing
1392972837305176064;@zuteuer1 @AfD_Supporter @vodafone  sagt übrigens auf entsprechendes Feedback sinngemäß, sie wären ein buntes Unternehmen und verzichteten gerne auf Kunden die nicht so denken. So soll es denn sein. Verkauft eure Simkarten gerne inn Kinshasa;nothing
